Sale_id,bbl_id,year,nbhd,bldg_ctgy,tax_cls_p,block,lot,zip,res_unit,com_unit,tot_unit,land_sqft,tot_sqft,yr_built,tax_cls_s,bldg_cls_s,sale_date,price,long,lat,airport,atm,bank,bar,book_store,bus_station,cafe,church,city_hall,doctor,fire_station,gas_station,gym,hospital,library,lodging,mosque,movie_theater,museum,night_club,park,parking,police,restaurant,school,shopping_mall,store,supermarket,train_station,auth_search,quarter,month,Unemployment_rate,Mortgage_rate,gdp,real_estate_output,days_since_start_datset,days_since_lehman_brothers,days_since_hurricane_sandy
109556,5531815,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5318,15,10312,1,0,1,2448,1374,1975,1,A5,37914,265000.0,-74.1505771686,40.5357590518,0.0,5.0,2.0,4.0,0.0,14.5,1.0,1.0,0.0,60.0,0.0,1.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,32.0,0.0,0.0,False,Q_4,October,6.0,5.952,13528.7,2330.6,291,-1792,-3297
109558,5531913,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5319,13,10312,1,0,1,2210,1292,1980,1,A5,37656,47000.0,-74.1513139275,40.5354287051,0.0,3.0,1.0,4.0,0.0,13.0,1.0,1.0,0.0,60.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,31.0,0.0,0.0,False,Q_1,February,5.9,5.8425,13031.2,2330.6,33,-2050,-3555
109559,55321102,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5321,102,10312,1,0,1,4000,1300,1925,1,A2,37949,90000.0,-74.1508334736,40.5329590017,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,False,Q_4,November,5.8,5.9325,13528.7,2330.6,326,-1757,-3262
109560,55321104,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5321,104,10312,1,0,1,4400,396,1930,1,A6,37949,90000.0,-74.1508334736,40.5329590017,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,False,Q_4,November,5.8,5.9325,13528.7,2330.6,326,-1757,-3262
109561,5532270,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5322,70,10312,1,0,1,2960,836,1925,1,A6,37882,275000.0,-74.1523643349,40.5338133634,0.0,2.0,0.0,3.0,0.0,15.0,1.0,1.0,0.0,55.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,1.0,0.0,21.0,0.0,0.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,259,-1824,-3329
109562,5543378,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5433,78,10308,1,0,1,4000,1664,1920,1,A1,37917,382000.0,-74.1540502309,40.5504062698,0.0,8.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.5,9.5,0.0,55.5,1.0,1.0,False,Q_4,October,6.0,5.952,13528.7,2330.6,294,-1789,-3294
109563,5543385,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5433,85,10308,1,0,1,4160,1008,1965,1,A2,37637,390000.0,-74.1541668227,40.5510319309,0.0,8.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,29.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,13.5,8.5,0.0,52.5,1.0,1.0,False,Q_1,January,5.8,5.916,13031.2,2330.6,14,-2069,-3574
109566,5543428,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5434,28,10308,1,0,1,4200,1200,1965,1,A1,37719,390000.0,-74.1525850535,40.551703778,0.0,10.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,7.0,0.0,47.0,1.0,1.0,False,Q_2,April,6.0,5.8125,13152.1,2330.6,96,-1987,-3492
109568,5543871,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5438,71,10308,1,0,1,2500,1260,1988,1,A5,37741,270000.0,-74.1531452467,40.5527652751,0.0,11.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,6.0,0.0,46.0,1.0,1.0,False,Q_2,April,6.0,5.8125,13152.1,2330.6,118,-1965,-3470
109569,5543883,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5438,83,10308,2,0,2,2700,1800,2004,1,A9,37662,355000.0,-74.1519319969,40.5525225982,0.0,11.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,48.0,1.0,1.0,False,Q_1,February,5.9,5.8425,13031.2,2330.6,39,-2044,-3549
109571,5544124,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5441,24,10308,2,0,2,6061,2800,2004,1,A2,37844,450000.0,-74.153511287,40.5538929046,0.0,9.0,3.0,4.0,0.0,13.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,6.0,0.0,40.0,1.0,1.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,221,-1862,-3367
109572,5544187,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5441,87,10308,2,0,2,4050,2650,2002,1,A5,37792,439468.0,-74.1541536165,40.5546660815,0.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,17.0,0.0,1.0,False,Q_2,June,6.3,5.23,13152.1,2330.6,169,-1914,-3419
109574,55441123,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5441,123,10308,1,0,1,4500,1480,1920,1,A1,37847,435000.0,-74.151890358,40.5547843793,0.0,5.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,33.0,0.0,1.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,224,-1859,-3364
109575,5544266,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,66,10308,1,0,1,2277,1736,1980,1,A9,37888,357000.0,-74.1562060835,40.5552040364,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,265,-1818,-3323
109576,55442107,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,107,10308,1,0,1,2300,1638,1977,1,A9,37637,300000.0,-74.1554445021,40.5557759908,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,False,Q_1,January,5.8,5.916,13031.2,2330.6,14,-2069,-3574
109577,55442108,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,108,10308,1,0,1,2328,1638,1977,1,A9,37811,90000.0,-74.1554300308,40.5557430726,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,False,Q_3,July,6.2,5.6325,13372.4,2330.6,188,-1895,-3400
109579,55442217,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,217,10308,1,0,1,2300,1424,1976,1,A9,37837,330000.0,-74.1547587282,40.5564548856,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,214,-1869,-3374
109580,55442221,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,221,10308,1,0,1,2300,1332,1976,1,A9,37852,330000.0,-74.154689978,40.5562930343,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,229,-1854,-3359
109581,55442226,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,226,10308,1,0,1,2300,1424,1976,1,A9,37848,329000.0,-74.1546212281,40.556131183,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,225,-1858,-3363
109583,55442237,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,237,10308,1,0,1,2400,1680,1997,1,A1,37970,395000.0,-74.1544547877,40.5557416435,0.0,1.66666666666667,0.0,0.0,0.0,11.3333333333333,0.0,0.0,0.0,7.66666666666667,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.3333333333333,0.0,0.0,False,Q_4,December,5.7,5.876,13528.7,2330.6,347,-1736,-3241
109584,55442263,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,263,10308,1,0,1,2300,1616,1976,1,A9,37985,343000.0,-74.1545489815,40.5560132533,0.0,1.4,0.0,0.0,0.0,11.6,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.6,0.0,0.0,False,Q_4,December,5.7,5.876,13528.7,2330.6,362,-1721,-3226
109585,55442294,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,294,10308,1,0,1,2300,1840,1976,1,A9,37826,340000.0,-74.1536677734,40.5562175518,0.0,1.75,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.75,0.0,0.0,False,Q_3,July,6.2,5.6325,13372.4,2330.6,203,-1880,-3385
109586,55442306,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,306,10308,1,0,1,2600,1680,1997,1,A5,37693,360000.0,-74.153450705,40.5557182862,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.5,0.0,0.0,False,Q_1,March,5.9,5.745,13031.2,2330.6,70,-2013,-3518
109588,55442329,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5442,329,10308,1,0,1,5138,1138,1976,1,A9,37776,182500.0,-74.1534254955,40.5557100854,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.5,0.0,0.0,False,Q_2,June,6.3,5.23,13152.1,2330.6,153,-1930,-3435
109590,5544469,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5444,69,10308,1,0,1,4680,1680,1965,1,A1,37852,421000.0,-74.1552343266,40.5597974251,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,229,-1854,-3359
109591,5544472,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5444,72,10308,2,0,2,2954,1612,1998,1,A5,37817,439000.0,-74.1549645826,40.5598718992,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,2.0,0.0,9.5,0.0,0.0,False,Q_3,July,6.2,5.6325,13372.4,2330.6,194,-1889,-3394
109592,5544475,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5444,75,10308,1,0,1,6615,2100,1999,1,A1,37967,450000.0,-74.1546049167,40.5599684524,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,2.0,0.0,9.5,0.0,0.0,False,Q_4,December,5.7,5.876,13528.7,2330.6,344,-1739,-3244
109593,55444111,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5444,111,10308,1,0,1,1887,1318,1990,1,A5,37923,282000.0,-74.1536262731,40.5585150153,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,False,Q_4,October,6.0,5.952,13528.7,2330.6,300,-1783,-3288
109595,55444307,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5444,307,10308,1,0,1,1069,1318,1991,1,A5,37711,253000.0,-74.1538420563,40.5584515957,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,False,Q_1,March,5.9,5.745,13031.2,2330.6,88,-1995,-3500
109597,5544712,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,12,10308,1,0,1,2500,3150,1993,1,A1,37775,422000.0,-74.1561879458,40.5597604497,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,False,Q_2,June,6.3,5.23,13152.1,2330.6,152,-1931,-3436
109600,5544737,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,37,10308,1,0,1,2027,1364,1992,1,A5,37755,322000.0,-74.1560291759,40.5611220921,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,False,Q_2,May,6.1,5.484,13152.1,2330.6,132,-1951,-3456
109601,5544773,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,73,10308,1,0,1,2770,2060,2004,1,A1,37760,960000.0,-74.1544117441,40.5604737576,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,False,Q_2,May,6.1,5.484,13152.1,2330.6,137,-1946,-3451
109602,55447117,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,117,10308,1,0,1,1179,1285,1992,1,A5,37862,263000.0,-74.1560843928,40.5601091815,0.0,0.333333333333333,0.0,0.0,0.0,16.6666666666667,0.0,0.0,0.0,5.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333333,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,239,-1844,-3349
109603,55447121,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,121,10308,1,0,1,2088,1240,1992,1,A5,37873,140000.0,-74.155908111,40.5601368691,0.0,0.333333333333333,0.0,0.0,0.0,16.6666666666667,0.0,0.0,0.0,5.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333333,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,250,-1833,-3338
109606,55447152,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,152,10308,1,0,1,856,1480,1990,1,A5,37726,264000.0,-74.1560204588,40.5604715836,0.0,0.25,0.0,0.0,0.0,16.75,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,2.25,0.0,9.75,0.0,0.0,False,Q_2,April,6.0,5.8125,13152.1,2330.6,103,-1980,-3485
109607,55447162,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,162,10308,1,0,1,1450,1825,1990,1,A5,37671,245000.0,-74.155563646,40.5605792508,0.0,0.333333333333333,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.66666666666667,0.0,9.33333333333333,0.0,0.0,False,Q_1,February,5.9,5.8425,13031.2,2330.6,48,-2035,-3540
109608,55447169,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,169,10308,1,0,1,896,1550,1990,1,A5,37757,245000.0,-74.1549235283,40.5607914665,0.0,0.5,0.0,0.0,0.0,15.75,0.0,0.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,False,Q_2,May,6.1,5.484,13152.1,2330.6,134,-1949,-3454
109609,55447196,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5447,196,10308,1,0,1,2927,2271,1992,1,A1,37876,405000.0,-74.155151555,40.5613483555,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,7.25,0.0,0.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,253,-1830,-3335
109610,5544840,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5448,40,10308,1,0,1,3200,1400,1965,1,A1,37841,349690.0,-74.1565966647,40.5606327433,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,218,-1865,-3370
109613,5544923,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5449,23,10308,2,0,2,4000,1792,1970,1,A2,37855,395000.0,-74.1581961899,40.5597878941,0.0,2.33333333333333,0.0,0.0,0.0,18.3333333333333,1.0,1.0,0.0,6.66666666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,1.0,0.0,0.0,3.33333333333333,2.0,0.666666666666667,21.0,0.0,0.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,232,-1851,-3356
109620,5545047,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5450,47,10308,1,0,1,5240,1920,2003,1,A5,37883,309900.0,-74.1560205556,40.5635951787,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,260,-1823,-3328
109621,5545050,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5450,50,10308,1,0,1,1904,1920,2003,1,A5,37879,289000.0,-74.155605683,40.5631757854,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,256,-1827,-3332
109622,5545051,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5450,51,10308,1,0,1,2109,1920,2003,1,A5,37833,304900.0,-74.1555912164,40.5631456121,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,False,Q_3,July,6.2,5.6325,13372.4,2330.6,210,-1873,-3378
109624,5545076,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5450,76,10308,1,0,1,3876,2376,1994,1,A5,37665,370000.0,-74.1504035757,40.5513415956,0.0,10.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,7.0,0.0,46.0,1.0,1.0,False,Q_1,February,5.9,5.8425,13031.2,2330.6,42,-2041,-3546
109625,5545167,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5451,67,10308,2,0,2,4100,2392,1975,1,A1,37706,30149.0,-74.1588221757,40.5612088427,0.0,3.0,0.0,0.5,0.0,15.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,2.0,0.5,20.5,0.0,0.0,False,Q_1,March,5.9,5.745,13031.2,2330.6,83,-2000,-3505
109627,55452113,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5452,113,10308,1,0,1,667,1330,1990,1,A5,37769,266000.0,-74.1542666518,40.5490719996,0.0,9.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,0.0,52.0,1.0,1.0,False,Q_2,May,6.1,5.484,13152.1,2330.6,146,-1937,-3442
109628,55452116,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5452,116,10308,1,0,1,667,1330,1990,1,A5,37823,280000.0,-74.1542920364,40.5491570548,0.0,9.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,0.0,52.0,1.0,1.0,False,Q_3,July,6.2,5.6325,13372.4,2330.6,200,-1883,-3388
109629,554541,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5454,1,10308,2,0,2,5163,2785,2004,1,A2,37882,530000.0,-74.1563461767,40.5520198623,0.0,7.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,27.0,1.0,1.0,False,Q_3,September,6.1,6.1475,13372.4,2330.6,259,-1824,-3329
109630,554549,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5454,9,10308,1,0,1,3920,1008,1955,1,A2,37985,400000.0,-74.1559936303,40.5520642587,0.0,7.5,3.0,2.5,0.0,6.5,0.0,0.0,0.0,17.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,32.5,1.0,1.0,False,Q_4,December,5.7,5.876,13528.7,2330.6,362,-1721,-3226
109631,5545441,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5454,41,10308,1,0,1,2500,1020,1965,1,A9,37838,325000.0,-74.1564129604,40.5513418024,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,24.0,1.0,1.0,False,Q_3,August,6.1,6.264,13372.4,2330.6,215,-1868,-3373
109632,5545447,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5454,47,10308,1,0,1,2500,1020,1965,1,A1,37750,240000.0,-74.1564744421,40.5514734697,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,24.0,1.0,1.0,False,Q_2,May,6.1,5.484,13152.1,2330.6,127,-1956,-3461
109637,5545681,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5456,81,10308,1,0,1,2500,1140,1965,1,A9,37923,330000.0,-74.1581311558,40.5551190575,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,False,Q_4,October,6.0,5.952,13528.7,2330.6,300,-1783,-3288
109640,554578,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5457,8,10308,1,0,1,3636,2016,1975,1,A5,37974,425000.0,-74.1583787962,40.5578745083,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,False,Q_4,December,5.7,5.876,13528.7,2330.6,351,-1732,-3237
109641,5545717,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5457,17,10308,1,0,1,3030,1404,1975,1,A9,37638,305000.0,-74.1582485317,40.5575755033,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,False,Q_1,January,5.8,5.916,13031.2,2330.6,15,-2068,-3573
109643,5545771,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5457,71,10308,1,0,1,1494,1330,1990,1,A9,37973,67500.0,-74.1593104729,40.5577030413,0.0,3.0,1.0,1.0,0.0,13.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,25.0,0.0,0.0,False,Q_4,December,5.7,5.876,13528.7,2330.6,350,-1733,-3238
109644,5545773,2003,GREAT KILLS,01  ONE FAMILY HOMES,1,5457,73,10308,1,0,1,1494,1330,1990,1,A9,37819,250000.0,-74.1593430386,40.5577771061,0.0,3.0,1.0,1.0,0.0,13.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,25.0,0.0,0.0,False,Q_3,July,6.2,5.6325,13372.4,2330.6,196,-1887,-3392
